----------------------------------------------------
User Id:1
----------------------------------------------------
User Id:639
Recommened Item Id :249, Strength of the preference : 5.0
Recommened Item Id :56, Strength of the preference : 4.993978
Recommened Item Id :69, Strength of the preference : 4.977017
Recommened Item Id :50, Strength of the preference : 4.8124323
Recommened Item Id :257, Strength of the preference : 4.6576757
----------------------------------------------------
User Id:640
Recommened Item Id :181, Strength of the preference : 5.0
Recommened Item Id :97, Strength of the preference : 4.9643717
Recommened Item Id :411, Strength of the preference : 4.9591956
Recommened Item Id :15, Strength of the preference : 4.5136123
Recommened Item Id :538, Strength of the preference : 4.4910464
----------------------------------------------------
User Id:641
Recommened Item Id :333, Strength of the preference : 4.633191
Recommened Item Id :313, Strength of the preference : 4.5664763
Recommened Item Id :306, Strength of the preference : 4.50004
Recommened Item Id :880, Strength of the preference : 4.4999933
Recommened Item Id :876, Strength of the preference : 4.4697266
----------------------------------------------------
User Id:642
Recommened Item Id :334, Strength of the preference : 5.0
Recommened Item Id :330, Strength of the preference : 4.90367
Recommened Item Id :297, Strength of the preference : 4.6599164
Recommened Item Id :262, Strength of the preference : 4.6410127
Recommened Item Id :750, Strength of the preference : 4.5759773
----------------------------------------------------
User Id:643
Recommened Item Id :292, Strength of the preference : 5.0
Recommened Item Id :248, Strength of the preference : 4.9649553
Recommened Item Id :315, Strength of the preference : 4.8129363
Recommened Item Id :332, Strength of the preference : 4.5
Recommened Item Id :313, Strength of the preference : 4.496378
----------------------------------------------------
User Id:644
Recommened Item Id :173, Strength of the preference : 5.0
Recommened Item Id :172, Strength of the preference : 4.992716
Recommened Item Id :663, Strength of the preference : 4.9688764
Recommened Item Id :498, Strength of the preference : 4.9602532
Recommened Item Id :769, Strength of the preference : 4.8173957
----------------------------------------------------
User Id:645
Recommened Item Id :477, Strength of the preference : 5.0
Recommened Item Id :874, Strength of the preference : 5.0
Recommened Item Id :15, Strength of the preference : 5.0
Recommened Item Id :262, Strength of the preference : 4.9035525
Recommened Item Id :116, Strength of the preference : 4.8867936
----------------------------------------------------
User Id:646
Recommened Item Id :615, Strength of the preference : 5.0
Recommened Item Id :178, Strength of the preference : 5.0
Recommened Item Id :427, Strength of the preference : 5.0
Recommened Item Id :179, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
----------------------------------------------------
User Id:647
Recommened Item Id :896, Strength of the preference : 4.9644127
Recommened Item Id :285, Strength of the preference : 4.708731
Recommened Item Id :7, Strength of the preference : 4.65637
Recommened Item Id :880, Strength of the preference : 4.5
Recommened Item Id :354, Strength of the preference : 4.479896
----------------------------------------------------
User Id:648
Recommened Item Id :880, Strength of the preference : 5.0
Recommened Item Id :876, Strength of the preference : 4.96637
Recommened Item Id :292, Strength of the preference : 4.5001287
Recommened Item Id :243, Strength of the preference : 4.495434
Recommened Item Id :311, Strength of the preference : 4.4855857
----------------------------------------------------
User Id:649
Recommened Item Id :331, Strength of the preference : 5.0
Recommened Item Id :315, Strength of the preference : 4.9797077
Recommened Item Id :500, Strength of the preference : 4.9193277
Recommened Item Id :901, Strength of the preference : 4.5270534
Recommened Item Id :896, Strength of the preference : 4.5
----------------------------------------------------
User Id:650
Recommened Item Id :880, Strength of the preference : 5.0
Recommened Item Id :20, Strength of the preference : 4.937952
Recommened Item Id :9, Strength of the preference : 4.6456113
Recommened Item Id :275, Strength of the preference : 4.5182896
Recommened Item Id :276, Strength of the preference : 4.4926543
----------------------------------------------------
User Id:651
Recommened Item Id :175, Strength of the preference : 5.0
Recommened Item Id :670, Strength of the preference : 5.0
Recommened Item Id :661, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :238, Strength of the preference : 4.9896193
----------------------------------------------------
User Id:652
Recommened Item Id :423, Strength of the preference : 5.0
Recommened Item Id :919, Strength of the preference : 5.0
Recommened Item Id :663, Strength of the preference : 5.0
Recommened Item Id :187, Strength of the preference : 4.9901056
Recommened Item Id :231, Strength of the preference : 4.9806747
----------------------------------------------------
User Id:653
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 4.9590917
Recommened Item Id :988, Strength of the preference : 4.9427767
Recommened Item Id :1024, Strength of the preference : 4.856917
----------------------------------------------------
User Id:654
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :663, Strength of the preference : 4.954528
Recommened Item Id :312, Strength of the preference : 4.494904
Recommened Item Id :329, Strength of the preference : 4.456223
Recommened Item Id :872, Strength of the preference : 4.4304495
----------------------------------------------------
User Id:655
Recommened Item Id :91, Strength of the preference : 4.460982
Recommened Item Id :329, Strength of the preference : 4.2161736
Recommened Item Id :342, Strength of the preference : 3.527626
Recommened Item Id :748, Strength of the preference : 3.478472
Recommened Item Id :412, Strength of the preference : 3.1052852
----------------------------------------------------
User Id:656
Recommened Item Id :223, Strength of the preference : 5.0
Recommened Item Id :156, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
Recommened Item Id :173, Strength of the preference : 5.0
Recommened Item Id :96, Strength of the preference : 4.9948616
----------------------------------------------------
User Id:657
Recommened Item Id :511, Strength of the preference : 5.0
Recommened Item Id :474, Strength of the preference : 5.0
Recommened Item Id :241, Strength of the preference : 5.0
Recommened Item Id :187, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
----------------------------------------------------
User Id:658
Recommened Item Id :895, Strength of the preference : 4.986586
Recommened Item Id :348, Strength of the preference : 4.616672
Recommened Item Id :285, Strength of the preference : 4.616302
Recommened Item Id :877, Strength of the preference : 4.5587687
Recommened Item Id :937, Strength of the preference : 4.5
----------------------------------------------------
User Id:659
Recommened Item Id :9, Strength of the preference : 5.0
Recommened Item Id :305, Strength of the preference : 4.969056
Recommened Item Id :20, Strength of the preference : 4.937952
Recommened Item Id :885, Strength of the preference : 4.8679523
Recommened Item Id :326, Strength of the preference : 4.494473
----------------------------------------------------
User Id:660
Recommened Item Id :305, Strength of the preference : 5.0
Recommened Item Id :500, Strength of the preference : 4.613854
Recommened Item Id :880, Strength of the preference : 4.49598
Recommened Item Id :303, Strength of the preference : 4.490518
